261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,128,128,128,128,128,128,128,128,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,128,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,128,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,197
261,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,128,128,128,128,128,199,199,199,199,199,199,199,199,199,199,199,199,197
257,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,128,128,128,128,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,128,128,128,128,262,262,262,262,262,262,262,262,262,262,262,262,258
